, D, E, I, L, N, N1, N2, T, V, V*, mu, mu1, mu1', mu2, mu2',AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Eccentricity,EdgeCount,Indegree,IsSingleNode,NeighborhoodConnectivity,Outdegree,PartnerOfMultiEdgedNodePairs,SelfLoops,Stress,function_name,selected,Failed
102, 84.124, 106667, 0.0565224, 0.0118872, 400, 129, 271, 5925.93, 1267.97, 4.75489, 9, 3, 1, 6, 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMAdaptorDestroy,0,0
103, 21.375, 3655.12, 0.374269, 0.0467836, 171, 48, 123, 203.062, 171, 8, 2, 0, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMAdaptorGetSequenceLength,0,0
104, 21.375, 3655.12, 0.374269, 0.0467836, 171, 48, 123, 203.062, 171, 8, 2, 0, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMAdaptorGetSolver,0,0
105, 10.375, 861.125, 0.771084, 0.0963855, 83, 27, 56, 47.8403, 83, 8, 2, 0, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMAdaptorGetTransferFunction,0,0
106, 35.9128, 96163.7, 0.431873, 0.0278452, 557, 178, 379, 5342.43, 2677.7, 15.5098, 28, 5, 1, 23, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMAdaptorModifyHessian_Private,0,0
107, 58.2558, 63045, 0.0816208, 0.0171657, 277, 88, 189, 3502.5, 1082.21, 4.75489, 15, 1, 1, 14, 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMAdaptorPostAdapt,0,0
108, 90.75, 384297, 0.0881543, 0.0110193, 726, 225, 501, 21349.8, 4234.68, 8, 57, 21, 1, 36, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMAdaptorPreAdapt,0,0
109, 84.3343, 150809, 0.0563814, 0.0118576, 401, 118, 283, 8378.29, 1788.23, 4.75489, 22, 6, 1, 16, 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMAdaptorSetFromOptions,0,0
110, 17.5, 2450, 0.457143, 0.0571429, 140, 40, 100, 136.111, 140, 8, 2, 0, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMAdaptorSetSequenceLength,0,0
111, 28, 14563.1, 0.285714, 0.0357143, 224, 62, 162, 809.063, 520.112, 8, 5, 1, 1, 4, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMAdaptorSetSolver,0,0
112, 10.125, 820.125, 0.790123, 0.0987654, 81, 26, 55, 45.5625, 81, 8, 2, 0, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMAdaptorSetTransferFunction,0,0
113, 52.1569, 52870.9, 0.0911651, 0.0191729, 248, 79, 169, 2937.27, 1013.69, 4.75489, 17, 5, 1, 12, 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMAdaptorSetUp,0,0
114, 3.79298, 1653.32, 8.7581, 0.263645, 126, 40, 86, 91.8508, 435.888, 33.2193, 11, 0, 1, 11, 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMAdaptorSimpleErrorIndicator_Private,0,0
115, 13.8412, 16788.9, 1.41978, 0.0722481, 272, 80, 192, 932.716, 1212.97, 19.6515, 22, 6, 1, 16, 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMAdaptorTransferSolution,0,0
116, 4.54167, 1569.24, 5.2844, 0.220183, 109, 32, 77, 87.1803, 345.522, 24, 9, 1, 1, 8, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMAdaptorTransferSolution_Exact_Private,0,0
117, 24.25, 16274.9, 0.329897, 0.0412371, 194, 60, 134, 904.161, 671.13, 8, 11, 3, 1, 8, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMAdaptorView,0,0
118, 16.7083, 31857.9, 1.43641, 0.0598504, 401, 120, 281, 1769.89, 1906.71, 24, 27, 3, 1, 24, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCheckInterpolator,0,0
119, 6.80469, 852.029, 1.70612, 0.146957, 79, 25, 54, 47.3349, 125.212, 11.6096, 3, 0, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCoarsenHook_BasicSymplectic,0,0
120, 8.7858, 2316.52, 1.32141, 0.11382, 102, 32, 70, 128.695, 263.666, 11.6096, 6, 1, 1, 5, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCoarsenHook_DMKSP,0,0
121, 8.7858, 2316.52, 1.32141, 0.11382, 102, 32, 70, 128.695, 263.666, 11.6096, 6, 1, 1, 5, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCoarsenHook_DMSNES,0,0
122, 8.7858, 2316.52, 1.32141, 0.11382, 102, 32, 70, 128.695, 263.666, 11.6096, 6, 1, 1, 5, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCoarsenHook_DMTS,0,0
123, 8.95807, 2408.25, 1.296, 0.111631, 104, 32, 72, 133.792, 268.836, 11.6096, 6, 1, 1, 5, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCoarsenHook_SNESVecSol,0,0
124, 6.80469, 852.029, 1.70612, 0.146957, 79, 25, 54, 47.3349, 125.212, 11.6096, 3, 0, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCoarsenHook_TSARKIMEX,0,0
125, 6.80469, 852.029, 1.70612, 0.146957, 79, 25, 54, 47.3349, 125.212, 11.6096, 3, 0, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCoarsenHook_TSBDF,0,0
126, 6.80469, 852.029, 1.70612, 0.146957, 79, 25, 54, 47.3349, 125.212, 11.6096, 3, 0, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCoarsenHook_TSDiscGrad,0,0
127, 6.80469, 852.029, 1.70612, 0.146957, 79, 25, 54, 47.3349, 125.212, 11.6096, 3, 0, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCoarsenHook_TSEIMEX,0,0
128, 6.80469, 852.029, 1.70612, 0.146957, 79, 25, 54, 47.3349, 125.212, 11.6096, 3, 0, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCoarsenHook_TSGLEE,0,0
129, 6.80469, 852.029, 1.70612, 0.146957, 79, 25, 54, 47.3349, 125.212, 11.6096, 3, 0, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCoarsenHook_TSGLLE,0,0
130, 6.80469, 852.029, 1.70612, 0.146957, 79, 25, 54, 47.3349, 125.212, 11.6096, 3, 0, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCoarsenHook_TSMPRK,0,0
131, 6.80469, 852.029, 1.70612, 0.146957, 79, 25, 54, 47.3349, 125.212, 11.6096, 3, 0, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCoarsenHook_TSRK,0,0
132, 6.80469, 852.029, 1.70612, 0.146957, 79, 25, 54, 47.3349, 125.212, 11.6096, 3, 0, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCoarsenHook_TSRosW,0,0
133, 6.80469, 852.029, 1.70612, 0.146957, 79, 25, 54, 47.3349, 125.212, 11.6096, 3, 0, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCoarsenHook_TSTheta,0,0
134, 66.841, 305125, 0.17369, 0.0149609, 776, 247, 529, 16951.4, 4564.93, 11.6096, 59, 16, 1, 43, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCoarsen_SNESVI,0,0
135, 36.875, 32634.4, 0.216949, 0.0271186, 295, 83, 212, 1813.02, 885, 8, 8, 1, 1, 7, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCopyDMKSP,0,0
136, 40.375, 39123.4, 0.198142, 0.0247678, 323, 91, 232, 2173.52, 969, 8, 8, 0, 1, 8, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCopyDMSNES,0,0
137, 36.875, 32634.4, 0.216949, 0.0271186, 295, 83, 212, 1813.02, 885, 8, 8, 1, 1, 7, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCopyDMTS,0,0
138, 0.602947, 8.44126, 19.2548, 1.65852, 7, 1, 6, 0.468959, 14, 11.6096, 4, 1, 1, 3, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCreateDefaultSF,0,0
139, 24.375, 17588.7, 0.328205, 0.0410256, 195, 61, 134, 977.147, 721.586, 8, 13, 4, 1, 9, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCreateGlobalVector_SNESVI,0,0
140, 18.6979, 22163.8, 0.829494, 0.053482, 290, 89, 201, 1231.32, 1185.36, 15.5098, 17, 1, 1, 16, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMCreateInterpolation_SNESVI,0,0
141, 132.708, 3.06752e+06, 0.180848, 0.00753532, 3185, 1001, 2184, 170418, 23114.8, 24, 153, 1, 1, 152, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMDAGetFaceInterpolation,0,0
142, 9.13034, 3215.02, 1.27154, 0.109525, 106, 34, 72, 178.612, 352.124, 11.6096, 10, 0, 1, 10, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMDAGetNeighborRelative,0,0
143, 59.25, 135012, 0.135021, 0.0168776, 474, 151, 323, 7500.68, 2278.69, 8, 28, 1, 1, 27, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMDAGetNeighborsRank,0,0
144, 161.458, 4.76415e+06, 0.148645, 0.00619355, 3875, 1246, 2629, 264675, 29507, 24, 196, 45, 1, 151, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMDAGetWireBasketInterpolation,0,0
145, 0.580279, 12.1263, 26.7281, 1.72331, 9, 1, 8, 0.673683, 20.8974, 15.5098, 5, 1, 1, 4, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMDALocalToLocalBegin,0,0
146, 0.580279, 12.1263, 26.7281, 1.72331, 9, 1, 8, 0.673683, 20.8974, 15.5098, 5, 1, 1, 4, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMDALocalToLocalEnd,0,0
147, 14.643, 8269.31, 0.792846, 0.068292, 170, 55, 115, 459.406, 564.728, 11.6096, 10, 0, 1, 10, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMDAMapCoordsToPeriodicDomain,0,0
148, 9.81943, 2599.2, 1.18231, 0.101839, 114, 37, 77, 144.4, 264.7, 11.6096, 5, 0, 1, 5, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMDASNESGetContext,0,0
149, 16.0544, 15618, 0.966077, 0.0622883, 249, 73, 176, 867.665, 972.816, 15.5098, 15, 4, 1, 11, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMDASNESSetFunctionLocal,0,0
150, 18.8636, 13095.4, 0.615451, 0.0530121, 219, 64, 155, 727.522, 694.214, 11.6096, 9, 0, 1, 9, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMDASNESSetJacobianLocal,0,0
151, 18.8636, 13723.3, 0.615451, 0.0530121, 219, 64, 155, 762.408, 727.502, 11.6096, 10, 1, 1, 9, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMDASNESSetObjectiveLocal,0,0
152, 12.8235, 12303.5, 1.53246, 0.0779821, 252, 73, 179, 683.528, 959.453, 19.6515, 14, 2, 1, 12, 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMDASNESSetPicardLocal,0,0
153, 9.81943, 2599.2, 1.18231, 0.101839, 114, 37, 77, 144.4, 264.7, 11.6096, 5, 0, 1, 5, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMDATSGetContext,0,0
154, 14.378, 11092, 1.07871, 0.0695506, 223, 65, 158, 616.221, 771.453, 15.5098, 11, 1, 1, 10, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMDATSSetIFunctionLocal,0,0
155, 18.8636, 13723.3, 0.615451, 0.0530121, 219, 64, 155, 762.408, 727.502, 11.6096, 10, 1, 1, 9, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMDATSSetIJacobianLocal,0,0
156, 14.378, 11864.7, 1.07871, 0.0695506, 223, 65, 158, 659.151, 825.198, 15.5098, 13, 3, 1, 10, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMDATSSetRHSFunctionLocal,0,0
157, 18.8636, 13723.3, 0.615451, 0.0530121, 219, 64, 155, 762.408, 727.502, 11.6096, 10, 1, 1, 9, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMDATSSetRHSJacobianLocal,0,0
158, 32.8083, 8112, 0.144929, 0.03048, 156, 50, 106, 450.667, 247.254, 4.75489, 3, 0, 1, 3, 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMDestroyVI,0,0
159, 36.5939, 14784.5, 0.129937, 0.0273269, 174, 56, 118, 821.362, 404.015, 4.75489, 5, 0, 1, 5, 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMDestroy_SNESVI,0,0
160, 31.875, 28118.7, 0.25098, 0.0313725, 255, 76, 179, 1562.15, 882.155, 8, 11, 4, 1, 7, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMGetDMKSP,0,0
161, 35.75, 37835.1, 0.223776, 0.027972, 286, 86, 200, 2101.95, 1058.33, 8, 13, 3, 1, 10, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMGetDMKSPWrite,0,0
162, 35, 36264.3, 0.228571, 0.0285714, 280, 83, 197, 2014.68, 1036.12, 8, 13, 5, 1, 8, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMGetDMSNES,0,0
163, 35.75, 37835.1, 0.223776, 0.027972, 286, 86, 200, 2101.95, 1058.33, 8, 13, 3, 1, 10, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMGetDMSNESWrite,0,0
164, 31.875, 28118.7, 0.25098, 0.0313725, 255, 76, 179, 1562.15, 882.155, 8, 11, 4, 1, 7, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMGetDMTS,0,0
165, 35.75, 37835.1, 0.223776, 0.027972, 286, 86, 200, 2101.95, 1058.33, 8, 13, 3, 1, 10, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMGetDMTSWrite,0,0
166, 0.625, 4.95301, 12.8, 1.6, 5, 1, 4, 0.275167, 7.92481, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMGetDefaultGlobalSection,0,0
167, 0.625, 4.95301, 12.8, 1.6, 5, 1, 4, 0.275167, 7.92481, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMGetDefaultSF,0,0
168, 0.625, 4.95301, 12.8, 1.6, 5, 1, 4, 0.275167, 7.92481, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMGetDefaultSection,0,0
169, 18.5737, 28798.3, 1.05803, 0.0538397, 365, 116, 249, 1599.91, 1550.49, 19.6515, 19, 1, 1, 18, 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMGetGlobalFieldOffset_Private,0,0
170, 13.7333, 10119.5, 1.12936, 0.0728158, 213, 66, 147, 562.194, 736.859, 15.5098, 11, 1, 1, 10, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMGetGlobalOffset_Private,0,0
171, 8.39631, 4792.67, 2.34049, 0.1191, 165, 51, 114, 266.259, 570.806, 19.6515, 11, 2, 1, 9, 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMGetLocalFieldOffset_Private,0,0
172, 10.445, 5621.02, 1.4849, 0.0957394, 162, 51, 111, 312.279, 538.152, 15.5098, 10, 2, 1, 8, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMGetLocalOffset_Private,0,0
173, 10.445, 5853.68, 1.4849, 0.0957394, 162, 51, 111, 325.205, 560.428, 15.5098, 11, 3, 1, 8, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMGetLocalOffset_Private,0,0
174, 100.951, 782613, 0.115003, 0.00990584, 1172, 361, 811, 43478.5, 7752.44, 11.6096, 98, 32, 1, 66, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMGlobalToLocalSolve,0,0
175, 3.875, 1011.7, 6.19355, 0.258065, 93, 29, 64, 56.2056, 261.084, 24, 7, 0, 1, 7, 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMGlobalToLocalSolve_project1,0,0
176, 5.29222, 1744.7, 3.71328, 0.188957, 104, 32, 72, 96.9277, 329.672, 19.6515, 9, 1, 1, 8, 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMGlobalToLocalSubDomainDirichletHook_Private,0,0
177, 5.15804, 825.286, 3.00691, 0.193872, 80, 25, 55, 45.8492, 160, 15.5098, 4, 0, 1, 4, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMInterpolateHook_DMSNES,0,0
178, 86.5906, 697747, 0.179116, 0.0115486, 1343, 419, 924, 38763.7, 8058, 15.5098, 64, 0, 1, 64, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMInterpolate_Hex_Private,0,0
179, 90.9749, 847202, 0.170484, 0.010992, 1411, 440, 971, 47066.8, 9312.48, 15.5098, 97, 23, 1, 74, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMInterpolate_Quad_Private,0,0
180, 28.5626, 60828.6, 0.543009, 0.0350108, 443, 137, 306, 3379.37, 2129.66, 15.5098, 28, 0, 1, 28, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMInterpolate_Tetrahedron_Private,0,0
181, 28.7561, 62931.9, 0.539357, 0.0347753, 446, 138, 308, 3496.21, 2188.47, 15.5098, 30, 3, 1, 27, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMInterpolate_Triangle_Private,0,0
182, 11.6283, 4057.92, 0.998398, 0.0859973, 135, 39, 96, 225.44, 348.97, 11.6096, 6, 0, 1, 6, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMInterpolationAddPoints,0,0
183, 20.375, 6642.25, 0.392638, 0.0490798, 163, 53, 110, 369.014, 326, 8, 4, 0, 1, 4, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMInterpolationCreate,0,0
184, 54.0496, 35907.1, 0.0879726, 0.0185015, 257, 82, 175, 1994.84, 664.335, 4.75489, 6, 0, 1, 6, 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMInterpolationDestroy,0,0
185, 60.9938, 344890, 0.254284, 0.0163951, 946, 276, 670, 19160.5, 5654.51, 15.5098, 63, 13, 1, 50, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMInterpolationEvaluate,0,0
186, 15.25, 1860.5, 0.52459, 0.0655738, 122, 36, 86, 103.361, 122, 8, 2, 0, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMInterpolationGetCoordinates,0,0
187, 14, 1568, 0.571429, 0.0714286, 112, 34, 78, 87.1111, 112, 8, 2, 0, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMInterpolationGetDim,0,0
188, 14, 1568, 0.571429, 0.0714286, 112, 34, 78, 87.1111, 112, 8, 2, 0, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMInterpolationGetDof,0,0
189, 27.625, 17139.3, 0.289593, 0.0361991, 221, 67, 154, 952.181, 620.425, 8, 7, 0, 1, 7, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMInterpolationGetVector,0,0
190, 17.375, 4830.25, 0.460432, 0.057554, 139, 41, 98, 268.347, 278, 8, 4, 0, 1, 4, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMInterpolationRestoreVector,0,0
191, 12.375, 1225.12, 0.646465, 0.0808081, 99, 30, 69, 68.0625, 99, 8, 2, 0, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMInterpolationSetDim,0,0
192, 11.625, 1081.12, 0.688172, 0.0860215, 93, 28, 65, 60.0625, 93, 8, 2, 0, 1, 2, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMInterpolationSetDof,0,0
193, 84.8497, 733605, 0.182791, 0.0117855, 1316, 408, 908, 40755.8, 8645.93, 15.5098, 95, 21, 1, 74, 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMInterpolationSetUp,0,0
194, 32.125, 16512.2, 0.249027, 0.0311284, 257, 73, 184, 917.347, 514, 8, 4, 0, 1, 4, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMKSPCopy,0,0
195, 14.5, 4347.91, 0.551724, 0.0689655, 116, 37, 79, 241.55, 299.856, 8, 6, 1, 1, 5, 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMKSPCreate,0,0
196, 71.2951, 56118.7, 0.0666931, 0.0140262, 339, 109, 230, 3117.71, 787.134, 4.75489, 5, 1, 1, 4, 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMKSPDestroy,0,0
197, 14.9014, 6663.89, 0.779097, 0.0671077, 173, 51, 122, 370.216, 447.199, 11.6096, 6, 0, 1, 6, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMKSPGetComputeInitialGuess,0,0
198, 14.9014, 6663.89, 0.779097, 0.0671077, 173, 51, 122, 370.216, 447.199, 11.6096, 6, 0, 1, 6, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMKSPGetComputeOperators,0,0
199, 14.9014, 6663.89, 0.779097, 0.0671077, 173, 51, 122, 370.216, 447.199, 11.6096, 6, 0, 1, 6, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMKSPGetComputeRHS,0,0
200, 14.5569, 6359.29, 0.797537, 0.0686961, 169, 49, 120, 353.294, 436.859, 11.6096, 6, 0, 1, 6, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMKSPSetComputeInitialGuess,0,0
201, 14.5569, 6906.4, 0.797537, 0.0686961, 169, 49, 120, 383.689, 474.443, 11.6096, 7, 1, 1, 6, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMKSPSetComputeOperators,0,0
202, 14.5569, 6359.29, 0.797537, 0.0686961, 169, 49, 120, 353.294, 436.859, 11.6096, 6, 0, 1, 6, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMKSPSetComputeRHS,0,0
203, 9.81943, 2599.2, 1.18231, 0.101839, 114, 37, 77, 144.4, 264.7, 11.6096, 5, 0, 1, 5, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMLocalSNESGetContext,0,0
204, 9.81943, 2599.2, 1.18231, 0.101839, 114, 37, 77, 144.4, 264.7, 11.6096, 5, 0, 1, 5, 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,DMLocalTSGetContext,0,0
